Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Specialty,Case Type,Adult/Child,Age Categorisation,Time Bands,Count
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,65+,  9-12 Months,15
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,65+, 12-15 Months,18
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,65+, 15-18 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,65+,18+ Months,4
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Child,0-15,  0-3 Months,5
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Child,0-15,  6-9 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Child,0-15,  9-12 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,27
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,21
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,11
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,13
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,11
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,6
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,5
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,4
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,5
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,65+,  9-12 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,65+, 12-15 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,65+, 15-18 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,65+,18+ Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,13
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,8
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,4
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,5
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,4
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,4
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,5
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,8
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,7
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,5
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,11
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,4
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,7
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,5
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,4
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,5
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,11
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,10
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,3
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,5
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,7
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,166
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,71
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,26
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,23
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,17
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,12
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,18+ Months,14
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,105
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,32
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,16
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  9-12 Months,13
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,65+, 15-18 Months,3
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,65+,18+ Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,15
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,29
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,9
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,11
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64, 12-15 Months,6
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,11
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,4
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,65+,  0-3 Months,7
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,65+,  3-6 Months,4
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,65+,  6-9 Months,4
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,65+,  9-12 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,65+, 15-18 Months,3
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2300,Nephrology,Day Case,Adult,16-64,  0-3 Months,7
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2300,Nephrology,Day Case,Adult,65+,  0-3 Months,6
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2300,Nephrology,Inpatient,Adult,16-64,  3-6 Months,4
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2300,Nephrology,Inpatient,Adult,65+,  0-3 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2300,Nephrology,Inpatient,Adult,65+,  3-6 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2400,Respiratory Medicine,Day Case,Adult,65+,  3-6 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,14
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,7
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64,  6-9 Months,3
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64, 15-18 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2400,Respiratory Medicine,Inpatient,Adult,65+,  0-3 Months,5
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2400,Respiratory Medicine,Inpatient,Adult,65+,  9-12 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,131
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,152
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,88
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,82
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,59
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,28
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,14
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,15
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,24
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,9
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,18
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,14
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,3
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,77
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,91
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,62
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,32
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,38
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,21
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,15
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,34
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,36
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,16
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,14
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,14
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,22
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+,18+ Months,8
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,47
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,39
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,3
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,9
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,7
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,4
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,9
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,7
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Inpatient,Adult,65+,  6-9 Months,5
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Inpatient,Adult,65+,  9-12 Months,5
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2604,Vascular Surgery,Inpatient,Adult,65+, 12-15 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Day Case,Adult,16-64,  0-3 Months,229
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Day Case,Adult,16-64,  3-6 Months,66
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Day Case,Adult,16-64,  6-9 Months,27
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Day Case,Adult,16-64,  9-12 Months,25
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Day Case,Adult,16-64, 12-15 Months,13
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Day Case,Adult,16-64, 15-18 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Day Case,Adult,65+,  0-3 Months,136
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Day Case,Adult,65+,  3-6 Months,51
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Day Case,Adult,65+,  6-9 Months,27
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Day Case,Adult,65+,  9-12 Months,15
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Day Case,Adult,65+, 12-15 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Day Case,Adult,65+, 15-18 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,54
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,25
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,4
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,5
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,8
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Inpatient,Adult,65+,  0-3 Months,54
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Inpatient,Adult,65+,  3-6 Months,9
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Inpatient,Adult,65+,  6-9 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Inpatient,Adult,65+,  9-12 Months,2
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7800,Urology,Inpatient,Adult,65+, 12-15 Months,3
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,16-64,  0-3 Months,80
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,16-64,  3-6 Months,46
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,16-64,  6-9 Months,14
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,16-64,  9-12 Months,10
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,16-64, 12-15 Months,3
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,16-64, 15-18 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,16-64,18+ Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,65+,  0-3 Months,7
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,65+,  3-6 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,65+,  9-12 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,65+, 12-15 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,65+, 15-18 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Child,0-15,  0-3 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,115
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,65
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,39
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,36
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,16
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,49
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,24
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,11
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,19
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,65+, 12-15 Months,6
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,8003,Pain Relief,Inpatient,Adult,16-64,  0-3 Months,1
28/01/2021,RCSI  Hospitals Group,923,Beaumont Hospital,8003,Pain Relief,Inpatient,Adult,65+,  3-6 Months,1
28/01/2021,Saolta University Health Care Group,500,Letterkenny University Hospital,0,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,1
28/01/2021,Saolta University Health Care Group,500,Letterkenny University Hospital,0,Small Volume Specialities,Day Case,Adult,16-64,  3-6 Months,1
28/01/2021,Saolta University Health Care Group,500,Letterkenny University Hospital,0,Small Volume Specialities,Day Case,Adult,16-64,  9-12 Months,2
28/01/2021,Saolta University Health Care Group,500,Letterkenny University Hospital,0,Small Volume Specialities,Day Case,Adult,16-64, 12-15 Months,1
